date,county,covid,reflu,deaths
10/22/2022,Graham ,2,0,0
10/22/2022,Granville ,2,0,0
10/22/2022,Greene ,0,,0
10/22/2022,Guilford ,46,9,0
10/22/2022,Halifax ,2,2,0
10/22/2022,Harnett ,4,0,0
10/22/2022,Haywood ,2,0,0
10/22/2022,Henderson ,10,2,0
10/22/2022,Hertford ,2,0,0
10/22/2022,Hoke ,5,1,0
10/22/2022,Hyde ,0,,0
10/22/2022,Iredell ,11,1,0
10/22/2022,Jackson ,3,0,0
10/22/2022,Johnston ,12,1,0
10/22/2022,Jones ,1,0,0
10/22/2022,Lee ,5,1,0
10/22/2022,Lenoir ,1,1,0
10/22/2022,Lincoln ,6,3,0
10/22/2022,Macon ,0,,0
10/22/2022,Madison ,0,,0
10/22/2022,Martin ,1,1,0
10/22/2022,McDowell,4,2,0
10/22/2022,Mecklenburg ,76,12,0
10/22/2022,Mitchell ,2,0,0
10/22/2022,Montgomery ,1,1,0
10/22/2022,Moore ,6,0,0
10/22/2022,Nash ,6,4,0
10/22/2022,New Hanover,11,1,0
10/22/2022,Northampton ,0,,0
10/22/2022,Onslow ,7,1,0
10/22/2022,Orange ,6,0,0
10/22/2022,Pamlico ,0,,0
10/22/2022,Pasquotank ,13,1,0
10/22/2022,Pender ,3,1,0
10/22/2022,Perquimans ,0,,0
10/22/2022,Person ,2,1,0
10/22/2022,Pitt ,8,2,0
10/22/2022,Polk ,2,0,0
10/22/2022,Randolph ,9,3,0
10/22/2022,Richmond ,0,,0
10/22/2022,Robeson ,2,0,0
10/22/2022,Rockingham ,7,0,0
10/22/2022,Rowan ,9,3,0
10/22/2022,Rutherford ,4,2,0
10/22/2022,Sampson ,8,1,0
10/22/2022,Scotland ,1,1,0
10/22/2022,Stanly ,9,0,0
10/22/2022,Stokes ,5,0,0
10/22/2022,Surry ,7,0,0
10/22/2022,Swain ,1,0,0
10/22/2022,Transylvania ,3,0,0
10/22/2022,Tyrrell ,0,,0
10/22/2022,Union ,17,3,0
10/22/2022,Vance ,4,1,0
10/22/2022,Wake ,67,6,0
10/22/2022,Warren ,1,1,0
10/22/2022,Washington ,1,0,0
10/22/2022,Watauga ,2,0,0
10/22/2022,Wayne ,10,1,0
10/22/2022,Wilkes ,5,1,0
10/22/2022,Wilson ,1,0,0
10/22/2022,Yadkin ,8,0,0
10/22/2022,Yancey ,0,,0
10/21/2022,Alamance ,16,1,0
10/21/2022,Alexander ,3,0,0
10/21/2022,Alleghany ,1,0,0
10/21/2022,Anson ,0,,0
10/21/2022,Ashe ,6,1,0
10/21/2022,Avery ,0,,0
10/21/2022,Beaufort ,6,0,0
10/21/2022,Bertie ,2,0,0
10/21/2022,Bladen ,3,0,0
10/21/2022,Brunswick ,10,3,1
10/21/2022,Buncombe ,30,3,0
10/21/2022,Burke ,4,1,0
10/21/2022,Cabarrus ,19,3,0
10/21/2022,Caldwell ,9,1,0
10/21/2022,Camden ,1,0,0
10/21/2022,Carteret ,2,0,0
10/21/2022,Caswell ,1,1,0
10/21/2022,Catawba ,27,7,0
10/21/2022,Chatham ,6,1,0
10/21/2022,Cherokee ,3,0,0
10/21/2022,Chowan ,1,1,0
10/21/2022,Clay ,2,0,0
10/21/2022,Cleveland ,12,4,0
10/21/2022,Columbus ,0,,0
10/21/2022,Craven ,5,0,0
10/21/2022,Cumberland ,29,4,0
10/21/2022,Currituck ,5,1,0
10/21/2022,Dare ,4,2,0
10/21/2022,Davidson ,18,5,0
10/21/2022,Davie ,10,1,0
10/21/2022,Duplin ,1,0,0
10/21/2022,Durham ,35,3,0
10/21/2022,Edgecombe ,4,1,0
10/21/2022,Forsyth ,38,7,0
10/21/2022,Franklin ,3,1,0
10/21/2022,Gaston ,23,3,0
10/21/2022,Gates ,1,0,0
10/21/2022,Graham ,0,,0
10/21/2022,Granville ,6,3,0
10/21/2022,Greene ,1,1,0
10/21/2022,Guilford ,36,2,1
10/21/2022,Halifax ,8,3,0
10/21/2022,Harnett ,15,1,0
10/21/2022,Haywood ,2,0,0
10/21/2022,Henderson ,6,0,0
10/21/2022,Hertford ,1,0,0
10/21/2022,Hoke ,5,1,0
10/21/2022,Hyde ,0,,0
10/21/2022,Iredell ,15,5,0
10/21/2022,Jackson ,2,1,0
10/21/2022,Johnston ,18,2,0
10/21/2022,Jones ,3,0,0
10/21/2022,Lee ,6,1,0
10/21/2022,Lenoir ,5,1,0
10/21/2022,Lincoln ,11,1,0
10/21/2022,Macon ,2,1,0
10/21/2022,Madison ,3,1,0
10/21/2022,Martin ,0,,0
10/21/2022,McDowell,2,1,0
10/21/2022,Mecklenburg ,117,18,0
10/21/2022,Mitchell ,0,,0
10/21/2022,Montgomery ,1,0,0
10/21/2022,Moore ,14,4,0
10/21/2022,Nash ,9,2,0
10/21/2022,New Hanover,17,2,0
10/21/2022,Northampton ,2,0,0
10/21/2022,Onslow ,14,0,0
10/21/2022,Orange ,15,1,0
10/21/2022,Pamlico ,0,,0
10/21/2022,Pasquotank ,4,0,0
10/21/2022,Pender ,3,1,0
10/21/2022,Perquimans ,3,0,0
10/21/2022,Person ,5,1,0
10/21/2022,Pitt ,17,4,0
10/21/2022,Polk ,2,0,0
10/21/2022,Randolph ,12,3,0
10/21/2022,Richmond ,2,0,0
10/21/2022,Robeson ,13,1,0
10/21/2022,Rockingham ,12,4,0
10/21/2022,Rowan ,13,2,0
10/21/2022,Rutherford ,3,0,0
10/21/2022,Sampson ,4,0,0
10/21/2022,Scotland ,3,1,0
10/21/2022,Stanly ,4,1,0
10/21/2022,Stokes ,4,0,0
10/21/2022,Surry ,6,1,0
10/21/2022,Swain ,3,0,0
10/21/2022,Transylvania ,4,2,0
10/21/2022,Tyrrell ,0,,0
10/21/2022,Union ,18,1,0
10/21/2022,Vance ,3,2,0
10/21/2022,Wake ,84,9,0
10/21/2022,Warren ,3,0,0
10/21/2022,Washington ,0,,0
10/21/2022,Watauga ,7,0,0
10/21/2022,Wayne ,15,4,0
10/21/2022,Wilkes ,13,3,0
10/21/2022,Wilson ,3,0,0
10/21/2022,Yadkin ,8,1,0
10/21/2022,Yancey ,2,0,0
10/20/2022,Alamance ,19,4,0
10/20/2022,Alexander ,2,0,0
10/20/2022,Alleghany ,1,1,0
10/20/2022,Anson ,1,0,0
10/20/2022,Ashe ,1,0,0
10/20/2022,Avery ,1,0,0
10/20/2022,Beaufort ,8,2,0
10/20/2022,Bertie ,3,0,0
10/20/2022,Bladen ,0,,0
10/20/2022,Brunswick ,18,3,0
10/20/2022,Buncombe ,31,7,0
10/20/2022,Burke ,8,0,0
10/20/2022,Cabarrus ,20,2,0
10/20/2022,Caldwell ,14,2,0
10/20/2022,Camden ,0,,0
10/20/2022,Carteret ,5,1,0
10/20/2022,Caswell ,1,0,0
10/20/2022,Catawba ,28,4,0
10/20/2022,Chatham ,7,0,0
10/20/2022,Cherokee ,4,1,0
10/20/2022,Chowan ,2,0,0
10/20/2022,Clay ,4,1,0
10/20/2022,Cleveland ,14,3,1
10/20/2022,Columbus ,1,0,0
10/20/2022,Craven ,7,1,0
10/20/2022,Cumberland ,32,5,1
10/20/2022,Currituck ,4,1,0
10/20/2022,Dare ,6,1,0
10/20/2022,Davidson ,17,4,0
10/20/2022,Davie ,3,0,0
10/20/2022,Duplin ,6,0,0
10/20/2022,Durham ,32,6,0
10/20/2022,Edgecombe ,5,1,0
10/20/2022,Forsyth ,40,7,0
10/20/2022,Franklin ,5,0,0
10/20/2022,Gaston ,12,1,0
10/20/2022,Gates ,0,,0
10/20/2022,Graham ,3,1,0
10/20/2022,Granville ,7,2,0
10/20/2022,Greene ,2,0,0
10/20/2022,Guilford ,49,6,0
10/20/2022,Halifax ,7,1,0
10/20/2022,Harnett ,9,2,0
10/20/2022,Haywood ,10,2,0
10/20/2022,Henderson ,15,3,0
10/20/2022,Hertford ,1,0,0
10/20/2022,Hoke ,8,2,0
10/20/2022,Hyde ,0,,0
10/20/2022,Iredell ,22,3,0
10/20/2022,Jackson ,4,1,0
10/20/2022,Johnston ,13,2,0
10/20/2022,Jones ,1,0,0
10/20/2022,Lee ,4,1,0
10/20/2022,Lenoir ,6,1,0
10/20/2022,Lincoln ,13,2,0
10/20/2022,Macon ,7,0,0
10/20/2022,Madison ,2,0,0
10/20/2022,Martin ,7,1,0
10/20/2022,McDowell,3,0,0
10/20/2022,Mecklenburg ,116,22,0
10/20/2022,Mitchell ,1,1,0
10/20/2022,Montgomery ,1,0,0
10/20/2022,Moore ,8,0,1
10/20/2022,Nash ,7,1,0
10/20/2022,New Hanover,12,0,0
10/20/2022,Northampton ,1,0,0
10/20/2022,Onslow ,11,5,0
10/20/2022,Orange ,14,0,0
10/20/2022,Pamlico ,4,1,0
10/20/2022,Pasquotank ,0,,0
10/20/2022,Pender ,5,2,0
10/20/2022,Perquimans ,0,,0
10/20/2022,Person ,3,0,0
10/20/2022,Pitt ,19,4,0
10/20/2022,Polk ,4,1,0
10/20/2022,Randolph ,12,4,0
10/20/2022,Richmond ,2,0,0
10/20/2022,Robeson ,17,4,0
10/20/2022,Rockingham ,7,1,0
10/20/2022,Rowan ,13,1,0
10/20/2022,Rutherford ,9,3,0
10/20/2022,Sampson ,9,2,0
10/20/2022,Scotland ,3,0,0
10/20/2022,Stanly ,10,2,0
10/20/2022,Stokes ,4,1,0
10/20/2022,Surry ,12,3,0
10/20/2022,Swain ,4,0,0
10/20/2022,Transylvania ,4,2,0
10/20/2022,Tyrrell ,1,1,0
10/20/2022,Union ,33,5,0
10/20/2022,Vance ,5,1,0
10/20/2022,Wake ,93,10,0
10/20/2022,Warren ,6,2,0
10/20/2022,Washington ,0,,0
10/20/2022,Watauga ,7,0,0
10/20/2022,Wayne ,11,2,0
10/20/2022,Wilkes ,10,2,0
10/20/2022,Wilson ,4,0,0
10/20/2022,Yadkin ,7,0,0
10/20/2022,Yancey ,6,2,0
10/19/2022,Alamance ,23,3,0
10/19/2022,Alexander ,4,0,0
10/19/2022,Alleghany ,1,0,0
10/19/2022,Anson ,1,0,0
10/19/2022,Ashe ,2,1,0
10/19/2022,Avery ,0,,0
10/19/2022,Beaufort ,10,3,0
10/19/2022,Bertie ,0,,0
10/19/2022,Bladen ,5,2,0
10/19/2022,Brunswick ,16,0,0
10/19/2022,Buncombe ,35,7,0
10/19/2022,Burke ,13,3,1
10/19/2022,Cabarrus ,12,3,0
10/19/2022,Caldwell ,8,2,0
10/19/2022,Camden ,1,0,0
10/19/2022,Carteret ,3,2,0
10/19/2022,Caswell ,3,0,0
10/19/2022,Catawba ,34,9,0
10/19/2022,Chatham ,12,2,0
10/19/2022,Cherokee ,3,1,0
10/19/2022,Chowan ,0,,0
10/19/2022,Clay ,3,0,0
10/19/2022,Cleveland ,8,0,1
10/19/2022,Columbus ,2,0,0
10/19/2022,Craven ,14,0,0
10/19/2022,Cumberland ,44,8,0
10/19/2022,Currituck ,12,5,0
10/19/2022,Dare ,3,0,0
10/19/2022,Davidson ,25,6,0
10/19/2022,Davie ,8,3,0
10/19/2022,Duplin ,6,2,0
10/19/2022,Durham ,47,8,0
10/19/2022,Edgecombe ,6,0,0
10/19/2022,Forsyth ,41,6,2
10/19/2022,Franklin ,5,2,0
10/19/2022,Gaston ,24,2,0
10/19/2022,Gates ,0,,0
10/19/2022,Graham ,3,1,0
10/19/2022,Granville ,8,0,0
10/19/2022,Greene ,4,1,0
10/19/2022,Guilford ,48,6,1
10/19/2022,Halifax ,12,1,0
10/19/2022,Harnett ,12,1,0
10/19/2022,Haywood ,9,0,0
10/19/2022,Henderson ,12,0,0
10/19/2022,Hertford ,1,0,0
10/19/2022,Hoke ,4,0,0
10/19/2022,Hyde ,0,,0
10/19/2022,Iredell ,23,1,0
10/19/2022,Jackson ,1,0,0
10/19/2022,Johnston ,15,3,0
10/19/2022,Jones ,1,0,0
10/19/2022,Lee ,10,1,0
10/19/2022,Lenoir ,12,7,0
10/19/2022,Lincoln ,11,4,0
10/19/2022,Macon ,1,0,0
10/19/2022,Madison ,3,0,0
10/19/2022,Martin ,5,1,0
10/19/2022,McDowell,3,1,0
10/19/2022,Mecklenburg ,124,22,0
10/19/2022,Mitchell ,2,0,0
10/19/2022,Montgomery ,3,1,0
10/19/2022,Moore ,11,1,0
10/19/2022,Nash ,8,3,0
10/19/2022,New Hanover,15,2,0
10/19/2022,Northampton ,3,2,0
10/19/2022,Onslow ,16,1,0
10/19/2022,Orange ,13,0,0
10/19/2022,Pamlico ,1,0,0
10/19/2022,Pasquotank ,11,1,0
10/19/2022,Pender ,4,0,0
10/19/2022,Perquimans ,2,0,0
10/19/2022,Person ,4,1,0
10/19/2022,Pitt ,17,7,0
10/19/2022,Polk ,5,1,0
10/19/2022,Randolph ,15,2,0
10/19/2022,Richmond ,5,1,0
10/19/2022,Robeson ,14,4,1
10/19/2022,Rockingham ,6,1,0
10/19/2022,Rowan ,17,1,0
10/19/2022,Rutherford ,3,2,0
10/19/2022,Sampson ,12,3,0
10/19/2022,Scotland ,0,,0
10/19/2022,Stanly ,7,0,0
10/19/2022,Stokes ,4,2,1
10/19/2022,Surry ,6,1,0
10/19/2022,Swain ,1,0,0
10/19/2022,Transylvania ,4,0,0
10/19/2022,Tyrrell ,0,,0
10/19/2022,Union ,21,4,0
10/19/2022,Vance ,3,0,0
10/19/2022,Wake ,92,13,0
10/19/2022,Warren ,6,1,0
10/19/2022,Washington ,2,0,0
10/19/2022,Watauga ,6,1,0
10/19/2022,Wayne ,22,4,0
10/19/2022,Wilkes ,10,0,0
10/19/2022,Wilson ,5,0,0
10/19/2022,Yadkin ,4,2,0
10/19/2022,Yancey ,4,1,0
10/18/2022,Alamance ,28,3,0
10/18/2022,Alexander ,12,4,0
10/18/2022,Alleghany ,1,0,0
10/18/2022,Anson ,2,0,0
10/18/2022,Ashe ,2,0,0
10/18/2022,Avery ,0,,0
10/18/2022,Beaufort ,11,3,0
10/18/2022,Bertie ,2,1,0
10/18/2022,Bladen ,2,0,0
10/18/2022,Brunswick ,20,3,0
10/18/2022,Buncombe ,34,7,1
10/18/2022,Burke ,8,1,0
10/18/2022,Cabarrus ,20,3,0
10/18/2022,Caldwell ,10,3,0
10/18/2022,Camden ,1,0,0
10/18/2022,Carteret ,5,1,0
10/18/2022,Caswell ,0,,0
10/18/2022,Catawba ,26,6,0
10/18/2022,Chatham ,6,1,0
10/18/2022,Cherokee ,3,2,0
10/18/2022,Chowan ,0,,0
10/18/2022,Clay ,0,,0
10/18/2022,Cleveland ,9,5,0
10/18/2022,Columbus ,2,0,0
10/18/2022,Craven ,14,2,0
10/18/2022,Cumberland ,31,7,0
10/18/2022,Currituck ,4,1,0
10/18/2022,Dare ,2,0,1
10/18/2022,Davidson ,46,13,0
10/18/2022,Davie ,6,0,0
10/18/2022,Duplin ,12,1,0
10/18/2022,Durham ,39,9,0
10/18/2022,Edgecombe ,6,0,0
10/18/2022,Forsyth ,55,9,0
10/18/2022,Franklin ,4,1,0
10/18/2022,Gaston ,19,1,0
10/18/2022,Gates ,1,0,0
10/18/2022,Graham ,0,,0
10/18/2022,Granville ,5,0,0
10/18/2022,Greene ,1,0,0
10/18/2022,Guilford ,65,13,2
10/18/2022,Halifax ,4,2,0
10/18/2022,Harnett ,12,1,0
10/18/2022,Haywood ,4,0,0
10/18/2022,Henderson ,12,2,0
10/18/2022,Hertford ,2,1,0
10/18/2022,Hoke ,6,2,0
10/18/2022,Hyde ,0,,0
10/18/2022,Iredell ,22,6,0
10/18/2022,Jackson ,3,1,0
10/18/2022,Johnston ,18,6,0
10/18/2022,Jones ,3,0,0
10/18/2022,Lee ,6,2,0
10/18/2022,Lenoir ,5,2,0
10/18/2022,Lincoln ,14,5,0
10/18/2022,Macon ,4,0,0
10/18/2022,Madison ,6,1,0
10/18/2022,Martin ,1,0,0
10/18/2022,McDowell,9,3,0
10/18/2022,Mecklenburg ,121,11,0
10/18/2022,Mitchell ,1,1,0
10/18/2022,Montgomery ,3,0,0
10/18/2022,Moore ,19,1,1
10/18/2022,Nash ,14,1,0
10/18/2022,New Hanover,18,2,1
10/18/2022,Northampton ,3,0,0
10/18/2022,Onslow ,16,0,0
10/18/2022,Orange ,19,3,0
10/18/2022,Pamlico ,3,0,0
10/18/2022,Pasquotank ,2,0,0
10/18/2022,Pender ,6,2,0
10/18/2022,Perquimans ,1,1,0
10/18/2022,Person ,3,1,0
10/18/2022,Pitt ,13,4,0
10/18/2022,Polk ,4,0,0
10/18/2022,Randolph ,13,0,0
10/18/2022,Richmond ,3,0,0
10/18/2022,Robeson ,17,3,0
10/18/2022,Rockingham ,9,2,0
10/18/2022,Rowan ,11,2,0
10/18/2022,Rutherford ,3,1,0
10/18/2022,Sampson ,5,1,0
10/18/2022,Scotland ,3,0,0
10/18/2022,Stanly ,5,0,0
10/18/2022,Stokes ,9,1,0
10/18/2022,Surry ,9,0,0
10/18/2022,Swain ,1,0,0
10/18/2022,Transylvania ,6,0,0
10/18/2022,Tyrrell ,1,0,0
10/18/2022,Union ,17,3,0
10/18/2022,Vance ,4,1,0
10/18/2022,Wake ,111,9,0
10/18/2022,Warren ,2,0,0
10/18/2022,Washington ,0,,0
10/18/2022,Watauga ,6,2,0
10/18/2022,Wayne ,17,3,0
10/18/2022,Wilkes ,9,1,0
10/18/2022,Wilson ,9,0,0
10/18/2022,Yadkin ,5,0,0
10/18/2022,Yancey ,3,1,0
10/17/2022,Alamance ,37,7,0
10/17/2022,Alexander ,4,1,0
10/17/2022,Alleghany ,1,0,0
10/17/2022,Anson ,3,0,0
10/17/2022,Ashe ,6,1,0
10/17/2022,Avery ,5,0,0
10/17/2022,Beaufort ,12,1,0
10/17/2022,Bertie ,2,0,0
10/17/2022,Bladen ,0,,0
10/17/2022,Brunswick ,19,6,1
10/17/2022,Buncombe ,48,11,0
10/17/2022,Burke ,14,2,0
10/17/2022,Cabarrus ,35,8,0
10/17/2022,Caldwell ,9,2,0
10/17/2022,Camden ,3,0,0
10/17/2022,Carteret ,15,1,0
10/17/2022,Caswell ,3,0,0
10/17/2022,Catawba ,37,7,0
10/17/2022,Chatham ,4,2,0
10/17/2022,Cherokee ,2,0,0
10/17/2022,Chowan ,4,0,0
10/17/2022,Clay ,1,0,0
10/17/2022,Cleveland ,6,1,0
10/17/2022,Columbus ,2,1,0
10/17/2022,Craven ,13,4,0
10/17/2022,Cumberland ,59,9,0
10/17/2022,Currituck ,7,1,0
10/17/2022,Dare ,7,2,0
10/17/2022,Davidson ,38,6,0
10/17/2022,Davie ,9,1,0
10/17/2022,Duplin ,3,0,0
10/17/2022,Durham ,52,7,0
10/17/2022,Edgecombe ,4,2,0
10/17/2022,Forsyth ,77,12,1
10/17/2022,Franklin ,12,2,0
10/17/2022,Gaston ,24,1,0
10/17/2022,Gates ,3,0,0
10/17/2022,Graham ,0,,0
10/17/2022,Granville ,9,2,0
10/17/2022,Greene ,9,1,0
10/17/2022,Guilford ,54,11,0
10/17/2022,Halifax ,14,3,1
10/17/2022,Harnett ,12,3,0
10/17/2022,Haywood ,11,1,0
10/17/2022,Henderson ,28,6,0
10/17/2022,Hertford ,5,0,0
10/17/2022,Hoke ,16,2,0
10/17/2022,Hyde ,1,0,0
10/17/2022,Iredell ,32,9,0
10/17/2022,Jackson ,4,1,0
10/17/2022,Johnston ,23,5,0
10/17/2022,Jones ,1,1,0
10/17/2022,Lee ,5,2,0
10/17/2022,Lenoir ,14,6,0
10/17/2022,Lincoln ,13,2,1
10/17/2022,Macon ,3,1,0
10/17/2022,Madison ,3,1,0
10/17/2022,Martin ,4,2,0
10/17/2022,McDowell,9,1,0
10/17/2022,Mecklenburg ,130,13,0
10/17/2022,Mitchell ,1,1,0
10/17/2022,Montgomery ,2,0,0
10/17/2022,Moore ,19,6,0
10/17/2022,Nash ,20,5,1
10/17/2022,New Hanover,24,1,1
10/17/2022,Northampton ,3,0,0
10/17/2022,Onslow ,12,0,0
10/17/2022,Orange ,22,2,0
10/17/2022,Pamlico ,0,,0
10/17/2022,Pasquotank ,7,1,0
10/17/2022,Pender ,9,1,0
10/17/2022,Perquimans ,2,0,0
10/17/2022,Person ,7,1,0
10/17/2022,Pitt ,29,6,0
10/17/2022,Polk ,2,0,0
10/17/2022,Randolph ,24,5,0
10/17/2022,Richmond ,6,1,0
10/17/2022,Robeson ,27,10,0
10/17/2022,Rockingham ,6,0,0
10/17/2022,Rowan ,23,2,0
10/17/2022,Rutherford ,13,3,0
10/17/2022,Sampson ,6,0,0
10/17/2022,Scotland ,4,0,0
10/17/2022,Stanly ,16,2,0
10/17/2022,Stokes ,13,3,0
10/17/2022,Surry ,18,3,0
10/17/2022,Swain ,1,0,0
10/17/2022,Transylvania ,4,0,0
10/17/2022,Tyrrell ,0,,0
10/17/2022,Union ,24,7,0
10/17/2022,Vance ,5,1,0
10/17/2022,Wake ,130,20,0
10/17/2022,Warren ,4,0,0
10/17/2022,Washington ,0,,0
10/17/2022,Watauga ,10,0,0
10/17/2022,Wayne ,14,5,1
10/17/2022,Wilkes ,9,1,0
10/17/2022,Wilson ,9,2,0
10/17/2022,Yadkin ,29,7,0
10/17/2022,Yancey ,2,1,0
10/16/2022,Alamance ,14,1,0
10/16/2022,Alexander ,6,0,1
10/16/2022,Alleghany ,0,,0
10/16/2022,Anson ,1,0,0
10/16/2022,Ashe ,1,0,0
10/16/2022,Avery ,0,,0
10/16/2022,Beaufort ,2,0,0
10/16/2022,Bertie ,2,0,0
10/16/2022,Bladen ,0,,0
10/16/2022,Brunswick ,9,2,0
10/16/2022,Buncombe ,22,3,0
10/16/2022,Burke ,6,1,0
10/16/2022,Cabarrus ,9,0,0
10/16/2022,Caldwell ,15,5,0
10/16/2022,Camden ,1,0,0
10/16/2022,Carteret ,0,,0
10/16/2022,Caswell ,0,,0
10/16/2022,Catawba ,14,4,0
10/16/2022,Chatham ,5,0,0
10/16/2022,Cherokee ,3,1,0
10/16/2022,Chowan ,1,1,0
10/16/2022,Clay ,0,,0
10/16/2022,Cleveland ,2,0,0
10/16/2022,Columbus ,2,0,0
10/16/2022,Craven ,6,1,0
10/16/2022,Cumberland ,14,2,0
10/16/2022,Currituck ,5,1,0
10/16/2022,Dare ,6,0,0
10/16/2022,Davidson ,19,3,1
10/16/2022,Davie ,5,0,0
10/16/2022,Duplin ,2,1,0
10/16/2022,Durham ,15,2,0
10/16/2022,Edgecombe ,2,0,0
10/16/2022,Forsyth ,32,5,0
10/16/2022,Franklin ,3,0,0
10/16/2022,Gaston ,13,4,0
10/16/2022,Gates ,0,,0
10/16/2022,Graham ,0,,0
10/16/2022,Granville ,7,1,0
10/16/2022,Greene ,0,,0
10/16/2022,Guilford ,31,7,0
10/16/2022,Halifax ,3,0,0
10/16/2022,Harnett ,4,0,0
10/16/2022,Haywood ,6,0,0
10/16/2022,Henderson ,13,2,0
10/16/2022,Hertford ,0,,0
10/16/2022,Hoke ,5,2,0
10/16/2022,Hyde ,0,,0
10/16/2022,Iredell ,21,6,0
10/16/2022,Jackson ,5,2,0
10/16/2022,Johnston ,13,2,0
10/16/2022,Jones ,0,,1
10/16/2022,Lee ,3,1,0
10/16/2022,Lenoir ,7,2,0
10/16/2022,Lincoln ,2,1,0
10/16/2022,Macon ,1,0,0
10/16/2022,Madison ,1,0,0
10/16/2022,Martin ,1,0,0
10/16/2022,McDowell,7,3,0
10/16/2022,Mecklenburg ,63,8,1
10/16/2022,Mitchell ,2,1,0
10/16/2022,Montgomery ,1,0,0
10/16/2022,Moore ,4,1,0
10/16/2022,Nash ,2,1,0
10/16/2022,New Hanover,5,1,0
10/16/2022,Northampton ,5,1,0
10/16/2022,Onslow ,7,0,0
10/16/2022,Orange ,9,0,0
10/16/2022,Pamlico ,1,0,0
10/16/2022,Pasquotank ,2,0,0
10/16/2022,Pender ,5,0,0
10/16/2022,Perquimans ,0,,0
10/16/2022,Person ,3,1,0
10/16/2022,Pitt ,4,1,0
10/16/2022,Polk ,0,,0
10/16/2022,Randolph ,17,6,0
10/16/2022,Richmond ,1,0,0
10/16/2022,Robeson ,3,0,0
10/16/2022,Rockingham ,5,1,0
10/16/2022,Rowan ,8,3,0
10/16/2022,Rutherford ,0,,0
10/16/2022,Sampson ,1,0,0
10/16/2022,Scotland ,4,0,0
10/16/2022,Stanly ,4,1,0
10/16/2022,Stokes ,5,1,0
10/16/2022,Surry ,3,0,0
10/16/2022,Swain ,1,0,0
10/16/2022,Transylvania ,5,0,0
10/16/2022,Tyrrell ,0,,0
10/16/2022,Union ,23,3,1
10/16/2022,Vance ,0,,0
10/16/2022,Wake ,62,7,3
10/16/2022,Warren ,3,1,0
10/16/2022,Washington ,0,,0
10/16/2022,Watauga ,2,0,0
10/16/2022,Wayne ,7,2,0
10/16/2022,Wilkes ,4,1,0
10/16/2022,Wilson ,5,1,0
10/16/2022,Yadkin ,6,1,0
10/16/2022,Yancey ,2,0,0
10/15/2022,Alamance ,9,1,0
10/15/2022,Alexander ,5,1,0
10/15/2022,Alleghany ,1,0,0
10/15/2022,Anson ,0,,1
10/15/2022,Ashe ,3,0,0
10/15/2022,Avery ,3,0,0
10/15/2022,Beaufort ,1,1,0
10/15/2022,Bertie ,1,0,0
10/15/2022,Bladen ,4,1,0
10/15/2022,Brunswick ,14,1,0
10/15/2022,Buncombe ,12,2,1
10/15/2022,Burke ,4,0,0
10/15/2022,Cabarrus ,20,4,0
10/15/2022,Caldwell ,12,2,1
10/15/2022,Camden ,3,0,0
10/15/2022,Carteret ,4,0,0
10/15/2022,Caswell ,0,,0
10/15/2022,Catawba ,19,4,1
10/15/2022,Chatham ,5,0,0
10/15/2022,Cherokee ,1,0,0
10/15/2022,Chowan ,0,,0
10/15/2022,Clay ,0,,0
10/15/2022,Cleveland ,2,1,0
10/15/2022,Columbus ,1,0,0
10/15/2022,Craven ,4,1,0
10/15/2022,Cumberland ,20,2,0
10/15/2022,Currituck ,9,2,0
10/15/2022,Dare ,4,0,0
10/15/2022,Davidson ,12,2,0
10/15/2022,Davie ,3,1,0
10/15/2022,Duplin ,1,0,0
10/15/2022,Durham ,22,1,0
10/15/2022,Edgecombe ,1,1,0
10/15/2022,Forsyth ,30,7,1
10/15/2022,Franklin ,7,1,0
10/15/2022,Gaston ,10,3,0
10/15/2022,Gates ,1,0,0
10/15/2022,Graham ,0,,0
10/15/2022,Granville ,4,0,0
10/15/2022,Greene ,0,,0
10/15/2022,Guilford ,30,0,1
10/15/2022,Halifax ,4,0,0
10/15/2022,Harnett ,3,1,0
10/15/2022,Haywood ,6,1,0
10/15/2022,Henderson ,17,1,0
10/15/2022,Hertford ,1,0,0
10/15/2022,Hoke ,6,1,0
10/15/2022,Hyde ,1,0,0
10/15/2022,Iredell ,13,4,0
10/15/2022,Jackson ,3,0,0
10/15/2022,Johnston ,17,5,0
10/15/2022,Jones ,0,,0
10/15/2022,Lee ,0,,0
10/15/2022,Lenoir ,5,1,0
10/15/2022,Lincoln ,6,1,0
10/15/2022,Macon ,0,,0
10/15/2022,Madison ,2,1,0
10/15/2022,Martin ,2,1,0
10/15/2022,McDowell,4,0,0
10/15/2022,Mecklenburg ,59,5,1
10/15/2022,Mitchell ,1,0,0
10/15/2022,Montgomery ,0,,0
10/15/2022,Moore ,8,4,0
10/15/2022,Nash ,8,1,1
10/15/2022,New Hanover,8,0,0
10/15/2022,Northampton ,1,0,0
10/15/2022,Onslow ,10,3,0
10/15/2022,Orange ,9,0,0
10/15/2022,Pamlico ,0,,0
10/15/2022,Pasquotank ,5,0,0
10/15/2022,Pender ,2,0,0
10/15/2022,Perquimans ,1,0,0
10/15/2022,Person ,1,0,0
10/15/2022,Pitt ,6,1,0
10/15/2022,Polk ,2,0,0
10/15/2022,Randolph ,16,2,1
10/15/2022,Richmond ,1,0,0
10/15/2022,Robeson ,9,1,0
